customer_id,age,job,marital,education,credit_def,Avey_bal,house_loan,personal_loan,communication,day,month,call_duration,campaign,pdays,previous,poutcome,response
43928,59,retired,divorced,primary,no,1194,yes,no,cellular,15,jun,132,4,389,2,failure,no
43929,35,technician,married,secondary,no,294,yes,no,cellular,15,jun,238,6,98,5,success,no
43930,45,technician,single,tertiary,no,2033,no,no,cellular,15,jun,243,5,285,2,success,yes
43931,51,admin.,married,tertiary,no,0,yes,yes,cellular,15,jun,177,4,99,2,success,no
43933,27,management,single,tertiary,no,2786,no,no,cellular,15,jun,270,2,377,3,success,no
43935,28,management,single,tertiary,no,2725,no,no,cellular,16,jun,292,1,504,1,failure,yes
43938,66,housemaid,married,primary,no,1230,no,no,cellular,16,jun,288,6,181,3,success,yes
43939,30,management,single,tertiary,no,572,no,no,cellular,17,jun,339,3,183,2,success,yes
43948,34,management,married,tertiary,no,3301,yes,no,cellular,17,jun,485,2,227,4,failure,yes
43950,46,blue-collar,married,secondary,no,1723,no,no,cellular,17,jun,176,2,52,7,failure,yes
43952,52,blue-collar,married,secondary,no,955,no,yes,cellular,17,jun,301,2,134,4,success,yes
43953,53,entrepreneur,married,tertiary,no,1961,no,no,cellular,18,jun,91,2,185,1,success,no
43955,25,blue-collar,single,secondary,no,303,no,no,cellular,18,jun,252,1,92,1,success,yes
43961,61,retired,married,secondary,no,2011,no,no,cellular,22,jun,292,1,578,2,failure,no
43962,57,management,divorced,tertiary,no,3287,no,no,cellular,22,jun,867,1,84,3,success,yes
43963,32,admin.,single,secondary,no,131,yes,no,cellular,22,jun,522,1,183,2,success,yes
43965,32,management,married,tertiary,no,913,yes,no,cellular,23,jun,883,1,674,4,failure,no
43966,64,retired,divorced,primary,no,109,no,no,cellular,23,jun,706,1,225,2,success,yes
43967,33,management,single,tertiary,no,224,no,no,cellular,23,jun,342,2,107,2,success,yes
43969,36,management,single,tertiary,no,538,no,no,cellular,23,jun,339,1,183,5,success,yes
43973,25,student,single,secondary,no,1957,no,no,cellular,24,jun,1207,4,385,1,failure,yes
43974,43,services,married,secondary,no,774,no,no,cellular,24,jun,482,1,91,2,success,yes
43978,35,management,married,tertiary,no,1870,yes,no,cellular,24,jun,134,1,386,1,failure,no
43980,27,management,single,tertiary,no,6791,no,no,cellular,24,jun,136,5,94,30,failure,no
43981,31,technician,married,tertiary,no,3338,yes,no,cellular,24,jun,122,2,185,2,success,no
43989,49,management,married,tertiary,no,1167,yes,yes,cellular,25,jun,213,6,150,8,failure,yes
43990,42,technician,divorced,tertiary,no,2611,yes,no,cellular,25,jun,300,1,389,3,failure,yes
43991,27,blue-collar,single,secondary,no,3145,no,no,cellular,25,jun,374,1,179,2,success,yes
43992,57,unemployed,married,secondary,no,1350,no,no,cellular,25,jun,131,1,388,1,failure,no
43994,45,technician,married,tertiary,no,1818,yes,yes,cellular,25,jun,427,1,142,5,success,no
44003,72,retired,married,primary,no,0,no,no,cellular,28,jun,348,6,94,6,failure,no
44005,47,management,single,tertiary,no,334,yes,no,cellular,28,jun,614,3,94,9,success,yes
44010,39,technician,single,tertiary,no,393,no,no,cellular,28,jun,325,1,94,1,success,yes
44012,26,management,single,tertiary,no,222,no,no,cellular,28,jun,247,1,63,2,success,yes
44013,37,services,single,secondary,no,23,yes,no,cellular,28,jun,197,1,182,1,failure,no
44021,60,retired,married,secondary,no,11,no,no,cellular,29,jun,265,1,586,2,failure,yes
44023,60,retired,married,secondary,no,2060,no,no,cellular,29,jun,135,4,95,4,failure,no
44024,58,blue-collar,married,primary,no,3109,no,no,cellular,29,jun,295,1,287,4,success,yes
44025,41,admin.,married,secondary,no,3126,yes,no,cellular,29,jun,222,1,91,7,failure,yes
44026,47,admin.,married,secondary,no,0,no,yes,cellular,29,jun,238,1,139,4,failure,no
44027,23,services,single,secondary,no,488,no,no,cellular,29,jun,205,1,91,3,success,yes
44028,30,student,single,secondary,no,314,no,no,cellular,29,jun,189,1,204,6,success,no
44029,39,management,married,tertiary,no,2939,no,no,cellular,29,jun,385,1,165,2,success,no
44030,35,unemployed,married,secondary,no,978,no,no,cellular,29,jun,660,2,182,6,success,yes
44031,33,management,single,tertiary,no,718,yes,no,cellular,29,jun,271,1,84,3,success,yes
44040,32,student,single,tertiary,no,64,no,no,cellular,30,jun,598,4,105,5,failure,yes
44042,48,admin.,single,secondary,no,1544,yes,no,telephone,30,jun,263,1,450,2,failure,yes
44044,41,admin.,single,secondary,no,985,yes,no,cellular,30,jun,274,2,391,11,success,yes
44047,43,management,single,tertiary,no,0,no,no,cellular,30,jun,275,2,296,1,failure,yes
44050,21,student,single,secondary,no,2488,no,no,cellular,30,jun,258,6,169,3,success,yes
44052,72,retired,single,tertiary,no,1285,no,no,telephone,1,jul,494,4,150,9,failure,no
44056,42,technician,married,secondary,no,2152,no,no,cellular,1,jul,113,2,93,4,failure,no
44057,32,management,single,tertiary,no,12569,no,no,cellular,1,jul,561,2,295,2,success,yes
44058,63,retired,married,secondary,no,2896,no,no,cellular,1,jul,304,1,119,2,success,yes
44059,19,student,single,secondary,no,526,no,no,cellular,1,jul,174,1,199,3,failure,no
44061,29,self-employed,single,tertiary,no,805,no,no,cellular,1,jul,302,2,128,8,success,no
44065,35,blue-collar,married,secondary,no,262,no,no,cellular,2,jul,96,2,109,4,success,no
44067,67,retired,married,tertiary,no,1948,no,no,cellular,2,jul,844,2,155,5,success,no
44072,45,management,married,secondary,no,2897,no,no,cellular,2,jul,301,2,88,5,failure,no
44073,39,management,divorced,tertiary,no,224,no,no,cellular,2,jul,194,2,88,1,success,yes
44077,32,student,single,secondary,no,61,no,yes,cellular,5,jul,178,3,515,7,failure,no
44080,30,technician,single,tertiary,no,0,yes,no,cellular,5,jul,140,1,424,8,success,yes
44083,32,management,single,tertiary,no,623,no,no,cellular,6,jul,335,3,194,2,failure,yes
44085,50,technician,married,tertiary,no,0,no,yes,cellular,6,jul,257,1,85,7,failure,no
44088,60,technician,married,secondary,no,259,no,no,cellular,6,jul,396,1,386,2,success,yes
44090,37,technician,married,secondary,no,432,yes,no,cellular,6,jul,386,3,776,55,failure,yes
44092,43,technician,married,secondary,no,69,yes,yes,cellular,7,jul,156,1,260,2,failure,no
44093,48,management,single,tertiary,no,159,no,no,telephone,7,jul,229,1,251,6,success,yes
44094,52,services,married,secondary,no,657,no,no,telephone,7,jul,398,2,460,2,failure,yes
44095,29,management,single,tertiary,no,1808,no,no,cellular,7,jul,273,2,433,1,success,yes
44097,42,management,married,tertiary,no,298,no,no,cellular,8,jul,214,4,115,6,failure,no
44098,47,management,single,tertiary,no,6651,no,no,cellular,8,jul,229,1,412,2,failure,yes
44099,70,retired,married,primary,no,2795,no,no,cellular,8,jul,480,1,181,2,success,yes
44100,28,management,single,tertiary,yes,1414,yes,no,cellular,8,jul,294,1,521,1,failure,yes
44101,70,retired,divorced,secondary,no,4572,no,no,cellular,8,jul,173,11,162,5,failure,no
44103,80,retired,married,secondary,no,668,no,no,telephone,8,jul,250,1,371,1,success,yes
44104,29,management,single,tertiary,no,502,no,no,cellular,8,jul,968,1,87,5,failure,yes
44105,29,admin.,single,secondary,no,1992,no,no,cellular,8,jul,202,1,87,2,failure,no
44112,59,management,married,secondary,no,111,no,no,telephone,8,jul,312,2,381,3,failure,no
44115,38,admin.,married,secondary,no,1767,yes,no,cellular,9,jul,483,4,239,7,success,yes
44118,43,self-employed,married,tertiary,no,2501,no,no,cellular,9,jul,582,2,161,4,failure,no
44128,74,retired,married,primary,no,5539,no,no,cellular,12,jul,390,2,159,3,failure,no
44129,27,unemployed,single,tertiary,no,77,no,no,cellular,12,jul,305,4,77,1,success,no
44131,50,entrepreneur,divorced,tertiary,no,315,no,no,cellular,12,jul,101,2,185,2,failure,no
44132,27,management,single,secondary,no,843,no,no,cellular,12,jul,123,2,185,1,success,no
44134,43,admin.,single,secondary,no,386,no,no,cellular,12,jul,220,3,529,1,failure,yes
44138,29,services,single,secondary,no,102,no,no,cellular,12,jul,154,1,182,5,failure,no
44139,57,retired,married,secondary,no,1044,no,no,telephone,12,jul,567,1,182,3,success,yes
44141,36,management,married,tertiary,no,93,no,no,cellular,12,jul,262,2,182,7,failure,yes
44142,31,management,single,tertiary,no,2907,yes,no,cellular,12,jul,248,1,194,3,failure,yes
44145,47,admin.,single,secondary,no,3696,no,no,cellular,12,jul,250,2,181,4,success,yes
44146,80,retired,married,primary,no,1468,no,no,cellular,13,jul,256,2,181,3,success,no
44148,30,student,single,secondary,no,459,no,no,cellular,13,jul,98,2,210,22,success,no
44149,25,blue-collar,single,secondary,no,1857,yes,no,cellular,13,jul,195,2,91,10,success,yes
44150,33,management,single,tertiary,no,1962,no,no,cellular,13,jul,363,1,181,1,failure,yes
44151,29,self-employed,single,tertiary,no,1579,no,no,cellular,13,jul,178,1,181,4,success,yes
44152,79,retired,divorced,primary,no,2787,no,no,telephone,13,jul,617,1,377,1,success,yes
44155,63,retired,married,tertiary,no,4692,yes,no,cellular,13,jul,88,1,181,2,failure,no
44157,38,self-employed,divorced,tertiary,no,6447,no,no,cellular,13,jul,316,3,182,1,failure,no
44158,31,unemployed,married,tertiary,no,330,no,no,cellular,13,jul,309,1,181,3,success,yes
44159,22,student,single,secondary,no,71,no,no,cellular,13,jul,337,1,181,2,success,yes
44161,40,management,married,tertiary,no,4539,no,no,cellular,13,jul,256,3,439,1,failure,yes
44163,31,technician,married,tertiary,no,2166,no,no,cellular,13,jul,577,6,182,2,success,yes
44164,26,blue-collar,single,secondary,no,2007,no,no,cellular,13,jul,272,3,182,2,success,yes
44168,70,retired,divorced,primary,no,482,no,no,telephone,14,jul,413,1,181,3,success,yes
44174,86,retired,married,primary,no,1255,no,no,telephone,14,jul,247,1,180,3,success,yes
44175,30,blue-collar,single,secondary,no,180,no,no,cellular,14,jul,203,1,183,2,failure,no
44180,35,management,married,secondary,no,724,yes,no,cellular,14,jul,287,2,415,1,failure,yes
44184,66,retired,married,secondary,no,154,no,no,cellular,15,jul,268,5,181,2,failure,yes
44185,36,blue-collar,single,tertiary,no,1830,no,no,cellular,15,jul,185,5,181,6,failure,no
44186,30,management,single,tertiary,no,232,no,no,cellular,15,jul,219,1,91,1,success,yes
44187,60,retired,divorced,tertiary,no,979,yes,no,cellular,15,jul,346,1,181,4,success,yes
44188,46,admin.,married,secondary,no,5021,no,no,cellular,15,jul,957,1,182,1,success,yes
44190,31,technician,single,secondary,no,2544,no,no,cellular,15,jul,252,1,184,3,success,yes
44191,66,retired,married,primary,no,2173,no,no,cellular,15,jul,178,1,181,5,failure,no
44192,64,housemaid,married,primary,no,768,no,no,cellular,15,jul,250,2,182,1,success,no
44194,63,blue-collar,married,secondary,no,180,no,no,cellular,15,jul,390,2,182,5,success,yes
44195,42,unemployed,married,secondary,no,1289,no,no,cellular,15,jul,250,4,415,2,failure,yes
44196,57,blue-collar,married,primary,no,3498,no,no,cellular,15,jul,210,2,456,2,success,no
44198,61,retired,married,secondary,no,938,no,no,cellular,15,jul,392,2,183,3,success,yes
44201,60,services,single,secondary,no,739,no,no,cellular,15,jul,261,1,182,1,success,no
44202,35,services,married,secondary,no,2918,no,yes,cellular,16,jul,815,2,407,3,success,yes
44203,38,admin.,single,secondary,no,4803,no,no,cellular,16,jul,129,2,182,2,success,no
44204,58,management,married,tertiary,no,1318,no,no,cellular,16,jul,184,1,179,5,failure,no
44205,43,unemployed,married,tertiary,no,0,no,no,cellular,16,jul,745,1,281,1,failure,yes
44206,64,retired,married,secondary,no,588,no,no,cellular,16,jul,574,1,179,3,success,yes
44208,22,student,single,primary,no,423,no,no,cellular,16,jul,316,1,179,10,success,yes
44210,52,technician,married,tertiary,no,2506,no,no,cellular,16,jul,377,1,228,3,failure,no
44215,37,management,married,tertiary,no,0,no,no,cellular,16,jul,268,2,182,3,success,yes
44216,48,unemployed,married,secondary,no,817,no,no,cellular,16,jul,806,3,183,5,success,yes
44217,36,management,divorced,tertiary,no,649,no,no,cellular,16,jul,237,2,91,1,failure,no
44219,42,management,divorced,tertiary,no,5037,no,no,cellular,16,jul,100,6,84,14,success,no
44222,51,admin.,married,secondary,no,423,yes,yes,cellular,16,jul,84,5,183,2,failure,no
44226,34,technician,married,secondary,no,806,no,no,cellular,19,jul,253,3,458,1,success,yes
44228,58,blue-collar,divorced,primary,no,1299,no,no,cellular,19,jul,128,2,234,2,failure,no
44231,36,management,divorced,tertiary,no,1057,no,no,cellular,19,jul,230,2,164,2,failure,yes
44235,73,retired,married,primary,no,1388,no,no,cellular,20,jul,146,3,190,3,success,no
44236,46,blue-collar,married,secondary,no,6879,no,no,cellular,20,jul,296,1,281,2,failure,no
44237,57,retired,married,secondary,no,3738,yes,no,cellular,20,jul,178,2,92,8,failure,yes
44240,29,admin.,single,secondary,no,1277,no,no,cellular,20,jul,165,2,481,1,success,yes
44245,29,management,single,tertiary,no,2344,yes,no,cellular,20,jul,288,1,133,2,failure,no
44247,27,admin.,single,secondary,no,125,no,no,cellular,21,jul,104,1,288,8,failure,no
44251,24,student,single,secondary,no,1234,no,no,cellular,21,jul,314,1,156,2,success,yes
44253,24,admin.,single,secondary,no,1295,no,no,cellular,22,jul,355,2,92,1,success,yes
44255,34,unemployed,single,tertiary,no,1974,no,no,cellular,22,jul,355,1,342,3,success,yes
44257,27,admin.,married,tertiary,no,2855,no,no,cellular,22,jul,138,2,178,4,success,yes
44264,34,technician,single,secondary,no,1313,no,no,cellular,22,jul,427,2,94,4,failure,no
44265,42,technician,single,secondary,no,631,no,no,telephone,22,jul,171,2,413,3,failure,no
44266,36,management,married,tertiary,no,203,no,no,cellular,23,jul,608,3,179,2,success,yes
44271,49,admin.,married,secondary,no,197,yes,no,cellular,23,jul,125,1,101,3,success,no
44272,33,management,single,tertiary,no,307,no,no,cellular,23,jul,113,6,179,4,failure,no
44274,30,student,single,tertiary,no,3026,no,no,cellular,23,jul,251,1,535,1,failure,yes
44275,41,technician,single,tertiary,no,431,no,no,cellular,23,jul,196,1,88,5,failure,yes
44279,28,student,single,secondary,no,2015,no,no,cellular,26,jul,110,2,182,2,failure,no
44280,82,retired,married,primary,no,243,no,no,cellular,26,jul,275,1,180,2,success,yes
44281,26,student,single,secondary,no,3090,no,no,cellular,26,jul,379,1,339,1,failure,no
44282,56,retired,married,secondary,no,393,no,yes,cellular,26,jul,183,1,221,2,failure,yes
44287,45,blue-collar,single,secondary,no,0,yes,no,cellular,26,jul,768,2,91,5,success,no
44288,37,technician,married,secondary,no,1707,yes,no,cellular,26,jul,546,2,784,3,failure,yes
44291,37,management,married,tertiary,no,387,no,no,cellular,26,jul,128,2,419,1,failure,no
44292,28,admin.,single,tertiary,no,313,no,yes,cellular,26,jul,461,2,326,4,failure,no
44294,32,admin.,single,secondary,no,457,no,no,cellular,26,jul,109,3,455,2,failure,no
44295,40,technician,married,secondary,no,0,yes,yes,cellular,26,jul,105,2,172,1,failure,no
44296,61,self-employed,married,tertiary,no,10861,no,no,cellular,26,jul,336,2,259,3,success,yes
44298,69,retired,married,secondary,no,0,no,no,cellular,27,jul,666,1,90,4,success,yes
44300,33,management,single,tertiary,no,373,no,yes,cellular,27,jul,267,1,180,4,failure,yes
44305,49,admin.,divorced,secondary,no,1180,no,no,cellular,27,jul,139,2,181,4,success,no
44306,31,admin.,single,secondary,no,255,no,no,cellular,27,jul,167,2,181,1,success,no
44307,45,technician,married,secondary,no,2776,yes,no,cellular,27,jul,287,2,181,1,success,yes
44308,61,retired,married,secondary,no,1058,no,no,cellular,27,jul,218,2,91,3,success,yes
44309,41,retired,single,primary,no,2579,no,no,cellular,27,jul,235,1,287,1,failure,no
44313,40,admin.,married,secondary,no,0,no,no,cellular,28,jul,496,2,182,11,success,yes
44314,55,technician,married,tertiary,no,1320,no,no,cellular,28,jul,340,1,91,2,success,yes
44316,39,unemployed,married,primary,no,7005,yes,no,cellular,28,jul,429,2,184,3,success,yes
44317,82,housemaid,divorced,primary,no,1381,no,no,cellular,28,jul,844,5,181,4,failure,yes
44320,31,management,single,tertiary,no,725,yes,no,cellular,28,jul,211,1,92,2,failure,no
44322,27,student,single,tertiary,no,311,no,no,cellular,28,jul,462,1,148,4,success,yes
44323,32,admin.,married,secondary,no,389,yes,no,cellular,28,jul,129,3,233,3,failure,no
44324,53,blue-collar,married,primary,no,306,no,no,cellular,28,jul,388,3,181,1,success,yes
44326,53,technician,married,tertiary,no,2557,no,no,cellular,29,jul,95,4,182,7,success,no
44330,57,technician,married,tertiary,no,1181,no,no,cellular,29,jul,169,2,182,2,success,yes
44331,31,management,single,tertiary,no,1761,yes,no,telephone,29,jul,332,3,440,3,failure,yes
44333,35,unemployed,single,tertiary,no,154,no,no,cellular,29,jul,200,4,181,2,failure,yes
44335,77,retired,married,secondary,no,4112,no,no,telephone,29,jul,426,1,184,3,success,yes
44337,32,management,married,tertiary,no,6138,no,no,cellular,29,jul,519,2,90,9,failure,yes
44340,69,retired,single,tertiary,no,2144,no,no,cellular,29,jul,417,1,184,4,success,yes
44341,69,technician,married,tertiary,no,482,no,no,cellular,29,jul,478,1,267,1,failure,yes
44345,30,admin.,single,tertiary,no,8,no,yes,cellular,30,jul,76,2,150,1,failure,no
44346,28,admin.,single,secondary,no,261,yes,yes,cellular,30,jul,269,7,182,9,success,no
44347,34,admin.,married,tertiary,no,0,no,no,cellular,30,jul,292,1,183,2,success,yes
44348,71,technician,married,secondary,no,3020,no,no,telephone,30,jul,304,1,270,3,failure,yes
44350,45,management,single,tertiary,no,4831,no,no,cellular,30,jul,852,3,182,11,success,yes
44351,64,retired,married,primary,no,12067,no,no,telephone,30,jul,367,2,92,2,success,yes
44353,35,technician,single,secondary,no,1227,no,no,cellular,30,jul,1005,5,134,10,success,yes
44354,36,admin.,single,tertiary,no,980,no,no,cellular,30,jul,156,3,179,4,failure,no
44361,35,self-employed,married,tertiary,no,980,no,no,cellular,2,aug,428,2,336,6,failure,no
44369,34,management,married,secondary,no,369,no,no,cellular,2,aug,868,3,342,4,failure,yes
44372,32,technician,single,tertiary,no,388,no,no,cellular,2,aug,100,8,95,3,success,no
44376,53,admin.,single,secondary,no,2398,yes,no,cellular,2,aug,317,1,180,2,failure,yes
44377,63,management,married,tertiary,no,2785,no,no,cellular,2,aug,341,2,392,3,success,yes
44378,32,unemployed,single,secondary,no,8304,no,no,cellular,2,aug,486,1,286,2,failure,no
44383,37,management,single,tertiary,no,62,yes,no,cellular,2,aug,428,2,272,8,success,yes
44384,30,student,single,secondary,no,3096,no,no,cellular,2,aug,226,3,188,1,failure,no
44386,29,student,single,secondary,no,1377,yes,no,cellular,3,aug,248,1,446,2,success,yes
44389,34,admin.,married,tertiary,no,0,yes,yes,cellular,3,aug,108,2,180,7,failure,no
44390,62,retired,married,secondary,no,569,no,no,cellular,3,aug,187,2,180,6,success,yes
44391,34,technician,married,secondary,no,0,yes,no,cellular,3,aug,261,1,470,2,failure,yes
44392,56,services,married,secondary,no,1989,no,no,cellular,3,aug,279,4,181,4,success,yes
44393,48,housemaid,single,primary,no,46,no,no,cellular,3,aug,113,2,180,1,failure,yes
44394,33,technician,married,secondary,no,1026,no,no,cellular,3,aug,326,2,340,3,failure,no
44397,68,retired,married,tertiary,no,2812,no,no,cellular,3,aug,392,4,181,3,success,yes
44398,60,housemaid,married,secondary,no,0,no,no,telephone,3,aug,676,2,181,5,failure,yes
44399,34,admin.,married,tertiary,no,69,no,yes,cellular,3,aug,263,3,251,3,success,yes
44402,62,retired,married,secondary,no,569,no,no,cellular,4,aug,288,1,1,8,success,yes
44403,29,management,married,tertiary,no,198,yes,no,cellular,4,aug,453,1,1,1,failure,no
44404,68,retired,married,tertiary,no,2812,no,no,cellular,4,aug,651,1,1,7,success,yes
44405,38,management,married,tertiary,no,1199,no,no,cellular,4,aug,178,1,1,1,success,yes
44407,63,entrepreneur,married,secondary,no,3904,no,no,telephone,4,aug,250,2,187,2,success,yes
44409,30,services,single,tertiary,no,1788,no,no,cellular,4,aug,288,1,181,2,failure,yes
44410,45,admin.,married,secondary,no,205,no,no,cellular,4,aug,180,1,92,3,success,yes
44412,59,unemployed,married,secondary,no,1625,no,no,cellular,4,aug,198,1,180,2,success,yes
44413,38,management,married,tertiary,no,238,no,no,cellular,4,aug,139,1,92,3,failure,yes
44414,33,technician,married,secondary,no,1026,no,no,cellular,4,aug,87,1,1,5,failure,no
44415,49,blue-collar,married,secondary,no,1730,yes,no,cellular,4,aug,605,2,92,4,success,yes
44416,80,retired,married,secondary,no,2354,no,no,telephone,4,aug,199,2,181,3,success,no
44417,30,housemaid,single,tertiary,no,19,no,no,cellular,4,aug,139,1,92,5,success,yes
44419,35,unemployed,single,tertiary,no,415,no,no,cellular,4,aug,462,1,92,4,success,yes
44422,60,housemaid,married,secondary,no,0,no,no,telephone,4,aug,153,1,1,7,success,no
44423,30,admin.,single,secondary,no,3528,no,no,cellular,4,aug,250,1,92,2,failure,yes
44425,33,technician,married,secondary,no,180,no,no,cellular,4,aug,561,1,435,3,failure,yes
44426,48,housemaid,single,primary,no,46,no,no,cellular,4,aug,118,1,1,3,success,yes
44427,38,services,married,secondary,no,4017,no,no,cellular,4,aug,470,1,96,3,success,yes
44429,34,admin.,married,tertiary,no,69,no,yes,cellular,4,aug,120,3,1,6,success,yes
44430,42,management,married,tertiary,no,372,yes,no,cellular,4,aug,153,3,1,2,success,yes
44433,34,technician,married,secondary,no,0,yes,no,cellular,5,aug,231,2,2,3,success,yes
44434,34,management,married,tertiary,no,1778,no,no,cellular,5,aug,329,2,181,4,failure,no
44436,34,admin.,married,tertiary,no,79,yes,no,cellular,5,aug,203,1,92,5,success,yes
44437,29,management,single,tertiary,no,437,no,no,cellular,5,aug,504,1,92,1,success,yes
44438,38,technician,married,secondary,no,318,no,no,cellular,5,aug,274,1,182,6,success,yes
44440,41,technician,single,tertiary,no,1646,yes,no,cellular,5,aug,172,3,92,8,success,yes
44441,38,admin.,single,secondary,no,115,no,no,cellular,5,aug,250,3,182,10,failure,no
44442,45,blue-collar,single,secondary,no,0,no,no,cellular,5,aug,374,2,472,1,success,yes
44445,56,management,divorced,tertiary,no,2037,no,no,cellular,5,aug,318,1,91,6,failure,yes
44447,32,management,single,tertiary,no,1077,no,no,cellular,5,aug,200,1,717,4,failure,no
44448,33,technician,single,secondary,no,2979,no,no,cellular,5,aug,326,2,437,1,failure,yes
44451,34,admin.,divorced,secondary,no,661,yes,no,cellular,5,aug,245,2,183,10,failure,yes
44455,34,management,single,tertiary,no,417,yes,no,cellular,5,aug,270,1,174,15,failure,yes
44458,37,management,married,tertiary,no,2283,no,no,cellular,6,aug,303,2,92,4,success,yes
44461,33,student,married,secondary,no,1536,no,no,cellular,6,aug,258,2,178,4,success,yes
44463,61,blue-collar,married,primary,no,5,no,no,cellular,6,aug,562,2,94,3,success,yes
44464,27,technician,single,tertiary,no,401,no,no,cellular,6,aug,218,3,93,2,success,yes
44465,22,student,single,secondary,no,216,no,no,cellular,6,aug,178,1,179,2,success,yes
44466,37,management,married,secondary,no,565,no,no,cellular,6,aug,174,1,93,3,failure,yes
44467,82,retired,divorced,primary,no,0,no,no,cellular,6,aug,381,3,295,1,failure,no
44468,42,admin.,married,tertiary,no,1536,no,no,cellular,6,aug,140,1,182,4,failure,no
44470,35,admin.,single,secondary,no,-32,no,yes,cellular,6,aug,366,2,178,9,success,yes
44476,37,technician,married,tertiary,no,4596,yes,no,cellular,6,aug,323,1,91,6,failure,no
44480,71,retired,married,secondary,no,2064,no,no,cellular,9,aug,370,2,291,1,failure,no
44481,79,retired,divorced,secondary,no,631,no,no,telephone,9,aug,440,5,182,3,failure,no
44482,52,technician,married,tertiary,no,0,no,no,cellular,9,aug,145,3,94,4,success,no
44483,60,housemaid,married,primary,no,182,no,no,cellular,9,aug,182,2,95,11,failure,no
44485,28,management,single,tertiary,no,6791,no,no,telephone,9,aug,361,1,46,35,failure,no
44488,60,technician,married,secondary,no,824,yes,no,cellular,9,aug,265,1,181,8,success,yes
44497,33,management,married,tertiary,no,1514,no,no,cellular,10,aug,447,1,728,2,failure,yes
44498,53,unemployed,married,secondary,no,94,no,no,cellular,10,aug,493,1,181,14,success,yes
44499,32,technician,married,secondary,no,473,no,yes,cellular,10,aug,1064,1,95,3,success,yes
44500,30,technician,single,tertiary,no,2325,no,no,cellular,10,aug,263,1,127,7,failure,yes
44502,56,technician,divorced,secondary,no,3450,no,no,cellular,10,aug,507,1,181,2,success,yes
44504,38,entrepreneur,single,secondary,no,2543,no,no,cellular,10,aug,223,1,414,4,failure,yes
44505,77,retired,married,primary,no,2223,no,no,telephone,10,aug,365,2,187,1,success,no
44507,34,technician,single,secondary,no,2085,no,no,cellular,10,aug,356,3,182,2,success,yes
44509,29,admin.,single,secondary,no,464,no,no,cellular,10,aug,317,2,518,1,failure,yes
44511,61,retired,married,secondary,no,1853,no,no,telephone,10,aug,520,1,181,2,success,yes
44512,62,blue-collar,married,secondary,no,272,no,no,cellular,11,aug,146,1,286,2,failure,yes
44513,55,technician,married,secondary,no,10185,no,no,cellular,11,aug,248,1,180,4,success,no
44516,65,entrepreneur,married,tertiary,no,2331,no,no,telephone,11,aug,425,1,183,2,success,yes
44518,60,technician,married,secondary,no,116,no,no,cellular,11,aug,329,2,181,8,success,yes
44519,30,student,single,secondary,no,1779,no,no,cellular,11,aug,233,1,433,1,success,yes
44520,51,management,married,tertiary,no,346,no,no,cellular,11,aug,237,1,180,6,success,yes
44521,36,self-employed,single,tertiary,no,353,no,no,cellular,11,aug,361,2,181,2,success,yes
44522,42,management,married,tertiary,no,27696,no,no,cellular,11,aug,370,1,91,7,success,yes
44523,58,management,married,secondary,no,2155,no,yes,cellular,11,aug,248,2,182,7,success,yes
44525,35,admin.,married,secondary,no,2374,yes,no,cellular,11,aug,765,2,183,5,success,yes
44526,35,technician,single,secondary,no,920,yes,no,cellular,11,aug,159,2,286,6,failure,no
44527,35,technician,married,tertiary,no,7050,no,no,cellular,11,aug,222,3,182,4,success,yes
44528,43,blue-collar,married,secondary,no,413,yes,no,cellular,12,aug,235,2,182,4,success,yes
44529,34,technician,single,secondary,no,1313,no,no,cellular,12,aug,176,1,21,6,failure,no
44530,77,retired,married,primary,no,2590,no,no,telephone,12,aug,345,1,178,20,failure,yes
44531,34,blue-collar,married,secondary,no,320,yes,no,cellular,12,aug,352,1,828,2,failure,yes
44532,35,blue-collar,married,secondary,no,1454,yes,no,cellular,12,aug,323,1,182,4,success,yes
44533,39,blue-collar,married,secondary,no,1382,yes,no,cellular,12,aug,357,1,182,2,success,yes
44535,75,retired,married,secondary,no,291,no,no,cellular,12,aug,350,1,182,2,success,yes
44536,29,management,single,tertiary,no,266,no,no,cellular,12,aug,176,1,185,1,failure,no
44537,35,self-employed,married,tertiary,no,2427,no,no,cellular,12,aug,175,3,31,10,success,yes
44541,48,unemployed,married,secondary,no,926,no,no,cellular,12,aug,504,2,178,10,success,yes
44543,26,unemployed,single,secondary,no,632,no,no,cellular,12,aug,312,3,181,1,success,yes
44548,44,management,married,tertiary,no,1791,no,no,telephone,12,aug,201,1,182,2,success,yes
44550,49,services,married,primary,no,1830,yes,no,cellular,13,aug,261,1,179,1,success,yes
44555,50,technician,divorced,secondary,no,0,yes,no,cellular,13,aug,120,2,91,6,failure,no
44556,58,admin.,married,secondary,no,169,no,no,cellular,13,aug,880,1,92,8,success,yes
44558,45,management,married,tertiary,no,226,yes,no,cellular,13,aug,177,6,179,10,success,yes
44559,30,technician,single,secondary,no,0,no,no,cellular,13,aug,173,4,562,1,failure,no
44561,37,technician,married,tertiary,no,341,no,no,cellular,13,aug,287,3,182,3,success,yes
44563,28,admin.,single,secondary,no,1408,no,no,cellular,13,aug,166,1,78,2,failure,no
44566,61,retired,married,secondary,no,523,no,no,cellular,13,aug,211,3,183,4,success,yes
